"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","SingleR.labels"
"2500","Brain_Cranio_scRNAseq",16482,3713,3.97403227763621,"1","1","Macrophages"
"2501","Brain_Cranio_scRNAseq",6021,2045,4.08570004982561,"1","1","Macrophages"
"2502","Brain_Cranio_scRNAseq",22235,4893,2.28918371936137,"1","1","Microglia"
"2503","Brain_Cranio_scRNAseq",16382,3441,2.50274691734831,"1","1","Macrophages"
"2504","Brain_Cranio_scRNAseq",17939,3890,2.43045877696639,"1","1","Macrophages"
"2505","Brain_Cranio_scRNAseq",10080,2732,2.77777777777778,"1","1","Monocytes"
"2506","Brain_Cranio_scRNAseq",10197,2977,2.57918995783073,"1","1","Monocytes"
"2507","Brain_Cranio_scRNAseq",12424,3265,2.55956213779781,"1","1","Macrophages"
"2508","Brain_Cranio_scRNAseq",6968,2352,2.49712973593571,"1","1","Monocytes"
"2509","Brain_Cranio_scRNAseq",17268,3808,1.94000463284688,"1","1","Macrophages"
"2510","Brain_Cranio_scRNAseq",9756,2649,0.707257072570726,"1","1","Monocytes"
"2511","Brain_Cranio_scRNAseq",11657,3071,1.39830144977267,"1","1","Macrophages"
"2512","Brain_Cranio_scRNAseq",8226,2621,2.16387065402383,"1","1","Monocytes"
"2513","Brain_Cranio_scRNAseq",15454,3691,1.82477028601009,"1","1","Macrophages"
"2514","Brain_Cranio_scRNAseq",19170,4024,1.94574856546688,"1","1","Macrophages"
"2515","Brain_Cranio_scRNAseq",12845,3274,2.14091086025691,"1","1","Macrophages"
"2516","Brain_Cranio_scRNAseq",21329,4055,2.35829152796662,"1","1","Macrophages"
"2517","Brain_Cranio_scRNAseq",12990,3021,2.68668206312548,"1","1","Macrophages"
"2518","Brain_Cranio_scRNAseq",14318,3375,1.84383293756111,"1","1","Macrophages"
"2519","Brain_Cranio_scRNAseq",20152,4596,2.88308852719333,"1","1",NA
"2520","Brain_Cranio_scRNAseq",13297,3187,1.85756185605776,"1","1","Macrophages"
"2521","Brain_Cranio_scRNAseq",12864,3255,0.925062189054726,"1","1","Macrophages"
"2522","Brain_Cranio_scRNAseq",11934,3033,2.92441763029998,"1","1","Monocytes"
"2523","Brain_Cranio_scRNAseq",13598,3484,1.57376084718341,"1","1","Macrophages"
"2524","Brain_Cranio_scRNAseq",20346,4183,2.3296962547921,"1","1","Macrophages"
"2525","Brain_Cranio_scRNAseq",17479,3964,2.6717775616454,"1","1","Macrophages"
"2526","Brain_Cranio_scRNAseq",15952,3973,1.37913741223671,"1","1",NA
"2527","Brain_Cranio_scRNAseq",18055,3974,3.35087233453337,"1","1","Macrophages"
"2528","Brain_Cranio_scRNAseq",16773,3869,1.72300721397484,"1","1","Macrophages"
"2529","Brain_Cranio_scRNAseq",12253,3279,1.90157512445932,"1","1","Macrophages"
"2530","Brain_Cranio_scRNAseq",9373,2811,2.45385682278886,"1","1","Macrophages"
"2531","Brain_Cranio_scRNAseq",15732,3607,1.4047800661073,"1","1","Macrophages"
"2532","Brain_Cranio_scRNAseq",9667,2815,1.02410261715113,"1","1","Monocytes"
"2533","Brain_Cranio_scRNAseq",19829,4234,3.83781330374704,"1","1","Microglia"
"2534","Brain_Cranio_scRNAseq",12521,3267,0.543087612810478,"1","1","Macrophages"
"2535","Brain_Cranio_scRNAseq",15282,3562,2.4211490642586,"1","1","Macrophages"
"2536","Brain_Cranio_scRNAseq",15713,3460,3.43664481639407,"1","1","Macrophages"
"2537","Brain_Cranio_scRNAseq",8952,2719,2.21179624664879,"1","1","Monocytes"
"2538","Brain_Cranio_scRNAseq",11399,3190,2.24581103605579,"1","1","Macrophages"
"2539","Brain_Cranio_scRNAseq",22836,4324,2.19828341215624,"1","1","Macrophages"
"2540","Brain_Cranio_scRNAseq",9654,2704,2.34099854982391,"1","1","Monocytes"
"2541","Brain_Cranio_scRNAseq",27085,4756,2.06756507291859,"1","1","Macrophages"
"2542","Brain_Cranio_scRNAseq",9065,2518,3.73965802537231,"1","1","Monocytes"
"2543","Brain_Cranio_scRNAseq",9655,2827,2.71361988606939,"1","1","Macrophages"
"2544","Brain_Cranio_scRNAseq",12991,3542,1.43176044954199,"1","1","Macrophages"
"2545","Brain_Cranio_scRNAseq",16934,3910,0.856265501358214,"1","1","Macrophages"
"2546","Brain_Cranio_scRNAseq",10533,2923,1.62346909712333,"1","1","Macrophages"
"2547","Brain_Cranio_scRNAseq",13130,3225,2.96268088347296,"1","1","Macrophages"
"2548","Brain_Cranio_scRNAseq",17436,3723,1.45675613672861,"1","1","Macrophages"
"2549","Brain_Cranio_scRNAseq",7640,2267,3.83507853403141,"1","1","Monocytes"
"2550","Brain_Cranio_scRNAseq",10788,3109,2.22469410456062,"1","1","Macrophages"
"2551","Brain_Cranio_scRNAseq",9661,2909,1.293861919056,"1","1","Monocytes"
"2552","Brain_Cranio_scRNAseq",28447,5382,2.30604281646571,"1","1","Microglia"
"2553","Brain_Cranio_scRNAseq",12933,3366,0.958787597618495,"1","1","Monocytes"
"2554","Brain_Cranio_scRNAseq",12466,3023,0.83426921225734,"1","1","Monocytes"
"2555","Brain_Cranio_scRNAseq",15368,3847,2.40109318063509,"1","1","Macrophages"
"2556","Brain_Cranio_scRNAseq",32187,4854,2.46994128064125,"1","1","Macrophages"
"2557","Brain_Cranio_scRNAseq",10377,3002,0.838392599017057,"1","1","Macrophages"
"2558","Brain_Cranio_scRNAseq",15383,3446,2.58727166352467,"1","1","Macrophages"
"2559","Brain_Cranio_scRNAseq",9254,2567,4.16036308623298,"1","1","Macrophages"
"2560","Brain_Cranio_scRNAseq",12684,3135,0.946073793755913,"1","1","Monocytes"
"2561","Brain_Cranio_scRNAseq",10987,2847,2.20260307636297,"1","1","Macrophages"
"2562","Brain_Cranio_scRNAseq",12028,3028,1.1223811107416,"1","1","Macrophages"
"2563","Brain_Cranio_scRNAseq",27666,4888,3.71213764187089,"1","1","Macrophages"
"2564","Brain_Cranio_scRNAseq",13554,3425,2.98804780876494,"1","1","Monocytes"
"2565","Brain_Cranio_scRNAseq",12124,3228,1.48465852853844,"1","1","Macrophages"
"2566","Brain_Cranio_scRNAseq",8043,2575,1.44224791744374,"1","1","Macrophages"
"2567","Brain_Cranio_scRNAseq",12447,3350,4.60351892022174,"1","1","Macrophages"
"2568","Brain_Cranio_scRNAseq",15796,3744,1.99417574069385,"1","1","Macrophages"
"2569","Brain_Cranio_scRNAseq",14501,3516,2.84807944279705,"1","1","Macrophages"
"2570","Brain_Cranio_scRNAseq",10792,2972,4.52186805040771,"1","1","Macrophages"
